A_qso chisq
1.460246 1.225123
0.500755 1.098818
10.418701 1.461160
0.770397 1.186526
1.324150 0.827481
1.139892 1.174141
1.217424 1.184172
0.370977 0.944676
5.749016 1.211578
7.307883 2.516703
1.490749 1.050517
2.917842 1.236150
4.489378 1.090790
0.578974 1.048272
0.662813 1.189878
2.724937 1.399045
1.218987 1.272880
0.595313 1.483879
1.109559 1.286300
0.520049 0.973987
2.777218 1.279938
3.804195 1.134738
3.433231 1.260711
9.462139 1.540727
4.101032 1.248342
1.565711 0.989077
2.545105 0.908794
2.394615 1.142064
1.817504 1.390974
0.640324 1.135746
2.290262 0.817937
2.318181 4.260371
11.234948 1.129090
0.406313 1.226429
0.279695 0.964416
1.259032 0.829844
0.548203 1.084985
2.747833 4.185801
1.569146 0.924480
2.543144 1.094608
2.092312 0.916042
1.076962 1.880465
9.660859 2.529941
1.130748 0.872234
0.258545 1.077376
0.196827 1.084931
0.632569 1.114662
1.816469 0.774896
1.045586 1.165510
0.165330 0.916908
0.699908 1.299494
0.680681 1.114474
0.423426 0.965518
0.762019 1.356191
0.588923 0.995440
2.124164 0.979237
4.591439 3.680314
1.969356 1.227360
0.865385 1.025623
2.642124 1.647745
1.779034 0.812493
8.175964 7.885899
15.916862 1.062657
2.430829 0.816209
3.628007 0.769092
1.663308 0.943165
1.474416 1.333347
2.329446 1.480591
0.729721 0.921666
2.575819 1.156043
1.721932 1.684888
0.610665 1.076651
0.202709 0.895303
2.693336 1.044945
0.609980 1.128968
1.055503 1.019941
0.915847 2.062381
1.049556 0.863790
1.545199 1.098920
2.062253 1.684925
0.606844 1.048696
2.474626 0.979242
2.267976 2.848609
6.169716 0.572333
4.139268 1.363497
2.076442 1.467139
4.973012 0.898391
9.310277 9.236412
3.331789 0.599059
1.080850 0.797887
0.679209 1.502284
1.307487 1.134746
0.950626 1.239965
3.389037 5.552984
10.453415 1.050071
0.579716 1.537446
3.339825 1.075204
0.685819 1.031066
1.156556 1.063256
2.267508 0.882737
0.967447 0.852678
2.090981 0.886584
4.147022 1.680570
7.410522 0.771085
0.632443 0.922395
3.828599 1.191938
1.021376 1.348605
0.963454 0.808888
1.392666 1.194890
1.202088 1.305884
7.494023 1.054194
9.181293 0.738781
0.353216 1.714672
1.228043 0.860725
1.572461 0.935919
18.015853 0.919837
1.463899 1.241681
4.979871 1.253564
1.054812 1.235674
1.347239 0.884977
0.159571 1.155417
1.504771 1.219170
2.541773 1.012676
2.174960 1.370254
1.373791 1.128103
0.635852 0.844639
0.877595 0.983391
0.530750 0.990676
1.891841 0.896932
1.041806 1.016819
4.250882 0.982965
0.777446 1.139313
6.081305 8.277463
0.837736 1.280365
3.353013 1.055641
2.547329 1.109351
20.732843 0.358943
2.615787 1.624841
1.368103 1.400126
0.717193 0.907065
1.286299 0.988542
1.329701 2.072326
3.385652 0.969907
9.206225 0.735702
0.906235 1.052184
6.700330 1.492677
3.367111 3.332524
0.381771 0.987673
6.508489 1.246559
2.616809 1.488529
0.558781 1.418494
1.376498 0.937643
4.322611 0.625685
2.375002 1.222360
5.527193 2.460578
0.322291 1.029861
1.334558 1.066003
3.245375 2.046025
7.406534 0.872392
0.669014 0.975834
2.122486 1.390830
0.032771 1.004084
0.755677 0.966942
0.722321 1.070523
3.466620 0.805276
0.999075 1.146345
1.385565 1.082821
1.936262 0.741266
0.916930 1.105359
0.907939 0.955847
1.465803 1.520283
0.930288 1.187136
1.123436 2.002045
7.869079 0.626353
1.223683 0.823943
0.689782 0.953714
2.021903 0.793915
2.461540 0.942878
2.982715 1.173929
0.696572 1.043748
0.617338 1.240827
4.164876 0.893954
2.655916 1.529984
2.631422 0.884957
1.135560 1.146455
1.009980 1.689975
1.342860 1.147522
0.341336 2.255009
0.773513 1.170570
1.566115 0.803162
5.195460 1.326361
0.416048 1.493675
6.565726 0.598866
4.324256 1.215715
5.356246 0.702610
1.215715 0.946761
0.879166 1.013052
2.082815 0.801670
0.593280 1.101476
2.608798 1.244216
1.682088 1.342201
2.648584 1.156254
4.260218 2.768889
1.809658 1.408025
1.017679 0.877987
1.464256 0.960774
0.776671 1.352977
0.905716 1.010014
1.204228 1.010636
1.252463 1.067994
0.934475 0.954555
0.807371 1.025738
1.125629 1.367469
2.530536 0.983368
0.443075 1.588973
5.859998 1.834117
2.186030 0.983210
3.949899 1.132930
4.586772 1.897664
2.013868 1.182243
2.982377 1.084923
0.575708 1.609942
15.444929 0.996103
2.046608 0.824779
4.782621 0.960540
0.860724 0.782120
1.281588 0.858986
1.864361 0.876264
3.862675 0.829117
1.284448 1.096406
0.197315 0.963864
7.326672 1.283960
0.381710 1.219778
1.906096 0.999016
3.018096 1.249780
8.071283 1.569395
0.569046 1.140472
2.726083 0.776568
0.851485 0.911680
0.601986 1.021853
1.557966 0.922273
2.037870 1.142421
0.462376 1.504420
0.254980 0.961109
0.683515 1.078427
1.201213 0.869544
1.263823 1.028705
3.300307 0.735962
3.594013 1.487185
14.308174 3.389410
0.829779 1.153917
0.338783 1.122696
0.551847 1.636593
0.365450 1.038981
0.408116 1.058550
5.518059 1.073477
1.087674 0.930411
0.716547 1.045296
4.411544 1.122072
9.407306 0.616939
3.105000 3.088102
1.215047 1.011464
2.187542 0.829109
4.900610 0.802050
4.284352 0.843443
1.242666 0.989668
11.351175 0.620103
0.224827 1.113098
3.094580 1.099656
1.361773 0.842731
4.170220 1.034556
0.186771 1.179107
1.094480 0.863249
1.377851 0.863448
1.136680 0.903670
4.464854 0.846658
4.670117 2.053797
1.071349 1.002276
13.134913 0.559510
1.600584 2.069137
2.018673 1.365119
6.660792 0.963827
2.118423 1.567662
3.121189 1.357742
5.578556 1.252643
0.785693 0.963182
3.204742 1.480298
11.658672 1.052311
0.939573 1.183912
2.250630 1.159284
0.165520 0.961100
0.703542 0.880399
2.766606 1.621494
0.523178 0.882163
0.877089 0.832425
1.002273 1.242900
4.007644 0.939362
12.630884 0.919339
5.534567 1.349099
4.017945 0.862182
0.727275 1.417505
2.087243 3.407515
3.529689 0.794604
11.013118 1.463131
4.364024 1.242435
0.666432 1.022332
1.866381 1.592946
1.183753 1.535532
3.777437 0.934284
2.782870 0.844056
1.738869 1.157864
0.175718 0.928320
1.242717 1.107614
1.829264 1.165135
0.170536 1.108261
1.767080 1.387453
5.246999 1.275889
1.806863 0.899994
3.247549 0.742719
10.516356 0.681114
2.255137 1.949560
2.067155 1.249049
0.182529 1.167722
2.161006 1.280788
8.011433 0.537600
7.294563 1.610485
1.577409 0.797725
2.610134 1.199934
1.283290 1.227059
6.492582 1.078122
0.887046 1.109476
2.309960 1.769366
1.901504 2.324589
1.691682 1.783828
2.137064 0.939238
2.071256 0.801803
1.294930 1.439827
2.664365 2.619407
4.508321 1.511918
0.854033 1.414993
3.150176 2.258449
2.777967 0.983434
4.970896 2.636198
9.310249 1.108444
7.197238 2.270712
0.931889 1.585452
0.685480 1.748922
3.522015 0.658667
1.141250 0.946221
3.736638 1.544319
1.588236 1.903215
13.344256 0.560998
1.501232 0.939263
4.363874 0.950813
0.362324 1.050775
0.414910 1.179578
1.122806 1.198097
0.403287 1.245474
1.029265 0.912905
2.448836 1.010868
0.424450 1.110516
1.182310 0.979335
0.987052 1.351073
7.871455 0.857793
0.859332 1.129333
0.480764 1.652130
2.052933 0.958322
1.778119 1.173152
0.654585 0.932327
0.806845 1.099749
0.840277 0.797707
0.847935 1.139899
1.386083 0.868586
7.974854 3.237935
0.646063 1.163537
1.340426 0.962299
1.357644 1.050540
0.462052 1.169596
0.790209 1.221387
0.403976 1.101608
1.935829 1.196975
0.590059 1.201832
7.759161 0.936042
0.499023 1.076852
1.225263 1.012861
0.943384 0.989148
2.465918 1.366539
1.344105 1.021385
5.380338 1.401174
4.365688 3.753446
2.890266 1.086628
0.487349 0.891673
1.157733 1.183477
2.206121 1.272455
1.100413 1.294464
5.646687 0.606296
2.345131 0.997175
1.786771 0.949312
0.727692 1.546110
0.953667 0.904803
2.063420 2.368205
2.912084 1.165130
2.426183 9.383722
0.846838 1.109582
2.102929 0.956146
0.855222 1.180337
4.171149 1.400877
0.458178 1.124378
10.137098 2.149051
0.567384 1.380697
1.886443 1.925627
0.675934 1.020366
3.145681 1.349528
1.181130 1.110264
1.325966 1.104276
1.133228 1.403026
0.358711 0.973797
0.642303 0.982044
0.852927 0.928924
0.492771 1.191170
1.609707 1.226208
0.881103 1.739852
4.600829 0.749801
1.538788 1.010419
3.144801 0.779450
1.156512 0.916823
0.709261 1.043957
1.032658 1.424633
1.061612 1.717802
1.795743 0.954079
2.328271 1.031492
5.208017 0.660158
2.011766 1.101087
4.656483 0.843025
5.665029 1.425050
0.702190 0.988636
1.782090 1.033504
2.414342 0.901982
1.596944 2.008443
0.851976 0.858529
3.827189 1.471541
0.918347 1.581267
10.332175 0.916633
1.370420 1.006781
2.151186 0.777585
5.349461 1.018502
2.764747 0.852904
1.936701 1.322615
1.752584 0.969021
0.761348 0.854191
1.335161 0.877648
1.003179 1.014940
1.581259 1.788396
2.328711 1.632243
4.613184 0.904871
0.620381 0.939058
1.279137 1.067023
0.601890 1.959273
5.472010 1.935378
1.459283 2.460547
2.175793 1.845248
0.751945 1.231318
2.727515 1.091364
0.663561 1.226482
7.048826 1.007802
1.537858 0.992079
2.334314 2.086787
0.718090 1.058761
0.222496 1.225850
1.906538 0.821959
6.257969 0.923850
2.086729 1.344472
0.213562 1.022678
0.443911 1.232833
0.973592 0.921576
4.206124 0.961741
0.834456 1.003796
1.105467 1.224319
1.595682 0.881381
1.645432 1.140895
0.647540 1.856884
2.085469 0.922552
1.600586 1.150610
1.051874 1.274118
0.936259 1.018319
1.413033 0.967744
0.931373 0.929068
2.103671 1.072826
1.433160 0.930034
0.750240 0.986945
1.381401 1.263895
1.215683 1.434450
4.055034 1.295780
0.845008 0.921490
11.554787 3.418024
1.883918 0.915469
1.343414 1.961935
0.394745 1.333468
0.547144 1.214603
0.473430 1.148945
2.113908 0.892524
2.164551 1.685324
1.757474 1.029042
2.206426 0.822309
1.784012 0.996786
1.789952 1.311223
3.010362 0.971474
0.552555 0.952139
2.824059 1.949527
2.127464 1.385244
1.655422 1.057001
2.654773 2.346986
0.816230 1.599511
0.179524 1.208809
4.431458 1.462968
1.411126 1.154197
2.032661 1.008500
1.515612 1.048896
0.394446 1.604499
2.000954 1.003596
2.422401 0.861659
0.637871 1.021878
2.110049 1.298485
1.167949 1.222719
1.247397 1.349717
0.812106 1.159489
3.376204 0.897219
0.604002 1.092461
0.802609 1.129509
3.047275 0.986755
0.997577 0.918846
3.243904 1.190034
5.453724 0.590957
1.380540 1.093814
1.174496 1.184302
1.088565 1.173250
0.978869 1.513854
28.561327 1.635276
0.767306 0.894190
1.304829 1.160096
6.066490 2.471556
0.859827 1.120114
2.518712 0.811213
0.402290 1.025344
1.196513 1.086007
1.255565 1.086459
1.342770 1.254649
1.249366 1.123860
1.392975 0.893508
0.623442 0.890522
2.944055 0.949839
1.706671 1.086266
9.533316 0.971651
4.123736 1.746103
5.505344 0.907997
0.494419 1.200124
0.897183 1.300591
1.319903 1.010103
2.824925 1.190813
2.085610 1.258977
0.488267 1.074994
2.804135 0.883686
1.042230 1.103795
1.651395 0.976311
1.010053 1.414366
1.248886 1.143460
0.615911 1.023830
2.275372 0.924660
2.280276 3.920689
1.491450 1.291960
0.636973 1.470874
5.909900 0.830919
3.960878 1.348984
0.908791 0.891543
3.389113 1.148841
1.543069 1.655144
3.003203 1.051930
1.037346 0.969323
1.150239 1.180577
6.185391 5.913026
2.016745 1.384477
5.230599 0.971559
6.120121 2.915420
1.222327 1.197387
4.944113 1.187640
0.646370 0.955151
0.818855 0.824482
4.797796 2.144955
3.539370 0.690237
0.968221 1.152511
1.563412 1.355295
0.689113 1.010436
1.705074 1.205637
0.380287 1.019381
1.490744 1.052121
1.276699 1.241124
5.113492 3.388616
0.833835 1.157660
7.292841 1.037631
1.897298 0.899373
0.629753 1.324556
1.232800 0.903532
0.919408 1.119683
1.422684 0.800427
3.599118 0.894998
0.672216 1.294785
0.529393 2.073138
1.839053 0.860214
10.203453 0.718069
0.266762 1.064667
1.731966 1.336726
0.951606 1.077390
0.477089 1.002675
0.702758 1.084573
0.813086 1.128666
2.781332 0.879423
1.647455 1.511853
0.434569 1.048842
2.910845 1.342054
0.658148 1.098284
0.723915 1.087378
5.668866 1.888926
0.486409 1.364360
1.274549 1.686604
2.079973 1.190000
9.956343 3.319070
0.869105 2.220231
1.879532 0.874164
1.121171 1.429020
1.001630 0.871963
1.270912 1.090972
4.105733 1.061963
5.562865 0.630767
1.174539 0.865536
1.361137 0.856755
1.240205 1.159418
1.301053 1.025424
1.242081 0.893205
1.383192 1.399464
2.214035 1.049051
8.730352 2.691165
1.584872 1.711372
0.580630 1.008206
1.599230 1.234839
3.344665 1.658553
1.781632 0.769693
3.240298 0.908382
0.680600 1.092580
9.191184 1.133374
1.246885 1.325112
0.259674 0.942113
2.825166 1.259962
1.974286 0.849101
0.794470 1.142304
3.727004 1.532266
3.264474 1.326194
1.204527 0.848825
2.571275 1.090227
2.717072 1.350752
6.796388 0.624678
0.990715 0.998070
7.319727 4.419197
0.592061 1.306433
10.290357 1.385396
1.034687 0.929517
3.191060 1.044927
2.681795 0.863915
12.639411 0.858719
0.312187 1.796437
0.691290 1.525762
0.645767 0.918847
0.717275 1.119651
29.473647 4.319338
1.163989 0.878768
2.558277 0.878881
2.645114 2.497423
12.736116 2.761049
5.902420 1.525556
2.668297 1.191090
2.802479 0.821065
2.334884 0.985743
1.103080 0.884346
2.094734 1.106895
0.397176 1.363881
1.306284 0.890935
2.126101 0.876404
5.548948 0.813344
8.521151 0.702063
0.452419 1.702250
0.796877 1.111906
10.992738 1.198555
0.865772 1.077751
0.576434 1.061955
0.097220 1.121954
0.237672 1.299741
2.309636 0.942543
0.133481 1.133605
1.256138 1.120809
0.973622 1.883390
2.746762 2.197040
8.178482 0.702066
2.521957 0.942661
1.668095 1.863402
0.774941 1.319269
4.978336 3.064975
2.996103 1.300638
1.077654 1.217651
1.443275 1.110300
1.141999 1.266617
1.468798 0.982102
2.070664 0.929819
1.124308 0.832414
7.995034 1.806083
10.547216 1.016207
2.273376 1.177124
0.938096 0.949027
3.957107 1.708162
2.991221 1.114073
5.539845 1.006272
9.413380 1.004965
2.745310 2.114623
0.205964 0.916365
1.160595 0.976458
0.702292 1.162466
0.748428 1.091678
5.994316 1.631505
1.009563 1.292749
1.898859 1.293230
2.247485 0.896185
0.636976 1.169727
0.736145 2.073919
2.840067 0.850400
1.132135 0.994331
1.572362 1.468659
2.655208 1.034555
4.292914 1.069544
0.047903 0.981121
9.981301 1.029389
4.963946 2.418791
4.035143 0.656698
2.865080 1.098890
2.384878 2.372180
0.813072 0.902872
0.916585 1.889437
1.959947 1.659502
1.068459 1.008528
1.820288 0.848671
0.434706 1.284119
1.509562 1.250371
0.672682 1.063929
10.071153 1.370521
3.520911 1.418546
1.062304 0.900060
0.609537 1.123200
1.680578 1.016518
0.110814 1.008286
3.667782 0.840440
1.734685 1.077291
1.802718 0.973859
0.824745 1.778886
0.804858 0.945510
0.564760 0.921471
1.271837 1.957503
2.678586 1.022075
1.461324 0.978155
7.004466 2.190349
1.274797 0.973166
0.997117 1.648528
1.306416 1.594139
0.476974 1.099608
1.521159 1.136922
1.172117 1.072778
1.484299 1.079491
1.273790 1.176981
0.536998 1.070152
1.872233 0.957816
0.783225 1.188563
4.503342 0.918006
0.833363 0.880632
12.820056 2.573756
1.955198 1.118469
2.182421 0.761849
3.555750 1.173969
13.229961 0.629250
1.744341 1.263885
0.795401 1.181773
7.415904 1.559953
2.508930 1.294906
0.761974 1.223146
1.142937 0.806188
2.270523 1.083408
2.789261 1.394068
1.677603 1.023899
8.202317 1.399097
1.106199 1.013929
0.616390 1.100632
0.614792 1.610682
3.749469 1.080582
22.763190 1.410104
0.646514 1.181248
0.857756 0.914163
0.263313 0.872423
2.139375 0.960471
2.783952 1.431272
1.690091 1.432134
2.712981 1.590569
3.453736 0.702522
0.940162 1.029692
5.923567 0.830979
0.954770 1.124455
0.176054 1.150348
2.054581 1.009147
3.599187 0.836689
1.782779 0.945861
0.618975 1.019716
1.286220 0.993284
6.151246 0.668454
0.923744 1.154204
1.768170 0.899816
14.730162 2.500721
1.094915 1.274794
3.431546 0.771864
1.024745 1.016777
2.148292 0.907280
2.236322 1.264305
0.747510 0.992075
0.894576 1.229791
1.112762 0.931212
2.743524 1.246081
1.446081 0.936221
1.632808 1.002703
6.960775 1.382986
1.972943 1.242340
2.562391 1.196514
2.272063 1.118454
2.546960 0.895116
1.363538 0.926000
5.200747 1.180735
1.700753 1.076277
2.975680 1.334031
2.214737 1.126121
2.033388 1.046830
0.203316 1.264113
0.886532 1.627561
0.794437 0.943740
1.851495 1.984147
0.741552 0.982402
9.437883 1.166495
0.835607 1.003385
1.726555 0.939638
1.551429 1.320322
1.167530 0.846887
0.648663 0.907831
4.924090 1.366264
3.806214 1.630159
1.930040 0.840194
1.092348 1.284649
2.276063 2.526149
0.781830 0.932911
2.177794 1.014771
8.915532 1.287705
0.713210 1.631528
1.525569 0.838464
15.962606 1.723511
2.731929 0.947708
2.025302 1.592065
17.067028 0.461698
1.218795 0.742018
1.137573 1.107739
2.456957 1.200434
0.775584 1.424437
1.585656 1.450822
1.286684 1.126095
2.516019 1.005212
5.728078 1.361354
2.101245 0.941569
1.314603 1.177711
1.427411 1.593213
2.213709 0.899767
0.658467 1.134101
0.692798 0.908755
2.301075 2.230556
0.976009 1.278966
2.665748 1.479676
1.169411 0.886841
1.460175 1.069696
3.707873 1.667580
4.543477 1.975123
1.273051 1.359548
0.535967 0.933326
0.477173 0.869119
2.572160 1.832715
1.923312 1.500659
4.862814 1.061136
0.461098 1.801692
1.390284 1.129444
3.780161 2.105380
0.747027 0.924962
1.447719 1.198236
2.327905 2.656408
0.850008 1.064894
1.370850 1.130169
1.288290 1.028906
1.195555 1.425231
3.113578 0.798605
0.197250 1.209302
1.475122 0.925131
2.903950 0.791376
1.333395 1.146877
2.554366 1.644637
0.693299 0.965444
0.614918 1.160698
2.364388 0.894311
7.036967 1.084753
1.716368 1.252410
0.533681 1.416889
0.671076 1.631813
13.847638 1.233774
4.154009 4.270996
0.772895 1.102894
2.340661 1.009652
0.926409 0.860224
7.872566 0.581779
1.359690 0.995188
1.265363 2.752217
0.295439 1.411703
1.625295 0.884685
1.155209 1.070255
0.591037 1.157232
2.469198 1.227948
1.418684 1.526219
1.006839 1.747267
0.489196 1.537302
1.589612 0.898336
21.208696 6.195073
1.006143 1.098783
0.831081 1.670611
0.299641 0.962376
0.463282 1.139330
1.400220 1.127544
4.888874 0.715511
5.251162 1.289953
6.227950 1.915138
1.926857 1.088461
2.538971 1.454436
1.073985 1.224903
0.970685 1.203991
8.378412 0.840206
4.333434 1.164592
2.314713 1.751360
0.973749 1.038532
1.184531 0.936382
3.735538 0.890484
1.946294 1.412520
5.813437 1.062491
1.346708 1.794832
1.337996 0.875581
7.376672 0.492141
2.249927 0.929903
4.931712 1.386874
0.757935 1.311250
3.904363 0.596756
3.575906 0.759481
2.444438 1.100014
2.733473 1.381257
1.105266 1.181683
0.321299 1.127601
0.735889 1.122538
0.774689 1.161550
5.161907 1.078803
2.292549 1.336494
1.589952 0.904823
1.693869 1.857845
1.406330 1.006310
0.230645 0.963376
2.081151 0.852049
5.778776 0.831735
2.306010 1.222564
1.006838 1.005592
9.259939 3.461337
6.812769 1.480128
1.872174 0.989524
2.150059 2.000534
11.852926 0.420545
10.029858 0.562818
1.212887 1.240615
0.970672 1.148006
0.477115 1.028729
1.817686 1.979387
0.895759 1.055218
1.073775 1.039482
2.528796 1.108498
0.661215 1.550688
0.490625 0.934185
0.450948 1.227123
4.533844 0.843751
0.916874 0.970895
1.541978 1.840952
1.087757 0.842000
2.161347 1.033488
1.403211 1.121526
0.820751 1.363651
1.279351 1.428730
4.594638 0.822113
4.279064 1.082032
5.073181 2.471982
4.346098 1.053133
0.120743 0.903859
1.287753 1.679401
3.931791 0.862982
3.285225 2.478831
2.063358 0.707874
0.710281 1.011062
2.599632 2.349125
11.017452 1.437331
0.858294 0.930157
4.385472 0.797533
1.042196 1.107199
0.615934 0.989741
1.165901 1.168209
1.924885 0.974212
1.226589 1.099419
1.536065 1.013388
1.524417 1.344736
0.873720 0.891216
0.475163 0.961090
1.000381 1.213879
2.921650 1.135218
1.469577 1.639911
0.311185 1.164385
1.707155 1.056364
3.946514 1.821912
1.537744 1.989207
1.470830 1.373890
0.978103 1.092395
2.777974 0.893168
7.641525 2.509644
2.184399 2.848839
6.427875 0.653151
0.448879 1.313065
3.513434 2.953596
2.317070 1.388405
1.554050 1.483611
0.536548 3.878377
0.930631 0.922005
0.476853 1.198152
1.460798 1.318629
2.935170 2.845279
2.938490 0.927763
0.676631 1.412735
1.749146 1.378504
1.203311 1.074691
0.970487 0.982698
2.445359 1.324281
2.081750 1.138129
14.300849 4.011551
1.951330 1.037939
1.314811 1.931156
0.995519 1.126125
0.469335 0.950222
1.002897 1.859010
2.914669 5.856185
0.851006 1.431369
5.518891 1.041290
3.117173 0.760187
3.064393 1.025146
1.617976 1.125953
2.166606 1.278487
0.830276 1.273065
1.222626 1.586588
0.234736 1.020457
1.073203 1.003272
1.087838 1.343223
0.936217 1.614811
3.721739 4.325551
0.982781 1.496449
0.556134 0.967572
1.500949 0.967012
0.739599 1.870710
0.831851 1.118891
0.940581 1.031103
2.659870 2.084317
1.035920 1.089775
4.434610 1.078841
1.353379 1.398240
0.270003 1.229302
1.428043 2.115262
0.973193 0.829484
3.663785 0.919616
0.837326 0.983221
14.431178 4.639265
0.810168 0.883632
2.105719 1.077698
8.993519 2.228196
2.373318 0.922168
1.232512 2.346793
4.096660 0.674487
0.520557 0.928393
1.020796 1.490323
5.945285 1.894458
2.041075 1.546986
2.761513 1.109925
5.108281 2.027788
2.339622 1.318546
1.208916 1.706811
1.043780 0.990392
1.574078 1.019370
6.809872 0.664857
1.643628 1.485631
0.792576 1.230152
0.895253 0.905640
2.275062 0.888347
6.495476 1.377226
0.620583 0.927069
8.053421 1.941183
3.124163 1.678440
12.267061 0.430355
1.579050 0.990412
2.114075 2.799947
1.082058 0.986245
1.962951 2.066158
1.701048 0.832399
2.353243 0.800240
2.105944 0.824548
1.041120 1.305631
2.025608 1.706004
2.216994 1.277521
3.499981 2.895624
1.115455 0.978830
0.624503 0.996221
1.085287 1.095186
4.931639 1.453277
5.309766 0.967951
1.121889 0.940049
2.452671 0.832125
9.044531 0.599138
1.214250 1.463024
0.416323 0.866572
1.237225 0.921164
1.154320 0.801424
3.838245 1.143816
1.046129 0.966174
0.723407 1.555207
0.978547 1.050096
1.604912 0.877020
0.744063 1.380431
2.955799 1.119050
3.451371 1.824088
2.869123 0.774300
1.424081 1.551874
2.998981 2.937973
1.802190 1.164377
2.675175 1.320551
0.698952 1.117414
1.325379 1.019516
0.477207 1.104991
1.739383 0.808043
3.635009 1.106864
1.137017 0.942204
7.409257 1.605213
1.507196 1.213478
0.759530 0.944955
4.397489 0.526114
2.233985 1.497854
3.456497 1.647277
3.291075 0.968091
0.358500 1.039294
14.222042 4.908403
2.550552 1.011978
3.499371 1.068020
0.905489 1.367172
7.714849 0.563735
2.279234 1.256338
3.155689 1.515906
2.087535 0.887567
2.540153 0.958889
1.134899 1.824120
1.019875 1.193980
3.918017 0.710019
1.236156 1.078635
1.512848 0.878509
1.611907 1.215433
1.651823 1.615563
3.165559 3.345051
4.458847 1.076900
1.346846 1.153682
0.755999 1.163497
1.544147 1.015751
0.687769 1.178652
0.636248 1.182133
2.790488 1.763724
2.086030 1.518584
1.347203 1.043639
2.302967 1.737427
0.183426 0.975536
1.767629 0.993982
8.675813 1.573214
1.716572 1.147271
1.186602 1.569362
1.439594 0.849873
0.985117 1.222012
0.951866 1.408766
1.393726 1.026922
0.392224 1.273199
1.759407 0.989462
0.259687 1.285812
0.605422 0.978768
1.900869 0.727622
1.319978 1.211046
0.932464 1.318485
2.907469 0.988513
0.847570 1.159118
1.754006 0.772715
1.789841 1.208186
0.378284 1.182270
1.696160 1.357868
3.449636 0.687103
5.470933 1.028724
1.851449 0.962848
4.727332 1.382837
5.363680 1.095115
1.215448 1.020245
0.649143 1.274399
2.867597 0.933919
0.950882 0.954874
0.872034 1.482406
0.871752 1.062840
2.327157 1.228629
2.582312 1.113855
0.109367 0.927689
0.744476 0.948109
1.160034 1.465296
0.638627 1.107431
2.305810 1.287836
0.598408 0.775625
1.181809 0.889489
3.851424 2.304955
8.252348 0.773688
3.283806 1.060475
1.989935 0.884503
2.100351 1.203535
0.786554 1.072296
1.834607 1.515420
2.145252 1.085394
5.961837 0.698196
1.079562 1.293018
2.689731 0.876904
7.099358 1.819861
2.429589 0.933103
1.016477 1.071336
0.207664 0.922628
4.544802 0.606449
0.680980 1.098767
5.693830 1.703532
2.895593 0.764090
4.159090 1.174955
1.122158 1.117181
1.840652 1.141625
2.234268 0.969076
0.661424 1.078314
5.724503 0.663317
0.558657 2.021912
37.740343 3.140485
2.002158 1.298340
0.672514 1.076586
1.116864 1.135642
4.506604 0.709300
0.430253 1.196230
0.619547 0.921395
3.347777 1.176626
0.727114 1.022447
2.308212 0.903927
0.460230 1.113075
1.154554 1.007192
0.815278 0.893539
0.848224 1.073389
0.271520 0.852017
2.666973 1.402795
1.828436 0.874626
0.659256 1.128103
0.910541 1.392336
0.766829 0.977695
6.332233 0.776223
1.003233 1.912025
0.682352 0.872510
19.138285 2.030897
5.941199 0.878581
1.556068 1.050421
2.043417 1.402915
0.816029 0.890915
0.719758 0.911823
1.038242 0.894687
1.005745 1.459050
22.308118 0.628711
2.218662 1.163460
1.803309 1.794673
0.704170 0.928940
1.805367 2.056460
1.371941 1.014536
3.224616 0.876115
2.864016 1.269567
0.267289 1.221690
1.329970 1.997825
0.322117 1.082717
0.910185 1.192160
4.079194 1.261686
1.279670 1.344992
0.873099 0.825373
1.312178 1.852009
0.657124 1.612198
0.882705 1.075551
0.248405 1.165498
0.321788 0.880421
0.218959 0.917534
1.103929 1.326953
0.979739 1.182772
25.775722 2.112919
1.299215 1.163362
2.785172 1.368680
1.505650 0.757798
2.675310 0.677912
0.851755 1.233032
4.134673 1.116553
1.394336 0.769581
2.891214 1.177902
1.405111 1.348152
1.831108 0.863770
3.581998 0.686937
1.697070 0.860837
2.817059 0.915391
3.262256 1.235222
7.052625 0.699181
2.688600 0.961476
0.893765 0.919211
0.561124 1.233113
6.446492 0.808623
0.083138 0.889304
3.870192 3.936618
0.392704 1.434095
1.011274 1.239538
0.591355 1.837659
0.625356 0.972886
0.652885 1.031536
2.526033 1.836381
1.347277 0.955696
5.521821 0.665127
0.572403 0.895590
0.838234 1.344665
0.802990 2.170335
5.734192 1.534900
1.625202 1.174267
1.569094 1.545014
4.369412 0.827420
0.781342 1.088100
1.953655 2.223377
8.147089 5.388827
1.419439 1.108949
2.355197 1.012480
0.292517 0.917960
1.576400 1.250009
0.809444 0.960403
0.595603 1.403061
1.476723 0.897551
1.711985 1.375097
5.155568 1.208025
7.250054 1.239333
2.147331 1.588050
2.262372 0.732342
1.276497 0.954907
1.621964 1.023430
4.850729 1.005065
2.405966 0.939539
2.445874 0.939794
2.154768 1.358778
0.917149 0.962313
6.647421 0.819486
7.009518 1.280327
1.221655 1.201614
0.996564 1.740617
1.141541 1.014296
0.814338 0.813858
5.731016 0.830254
1.586686 1.138402
4.324814 1.518231
1.773423 1.031843
0.612933 1.234379
1.002325 0.912359
5.507704 0.845395
5.244838 1.728272
4.252990 0.697714
0.427551 1.476140
0.107702 1.061629
0.713984 1.150017
1.882034 0.992206
1.481978 1.253345
3.531652 1.219713
0.854815 1.327347
12.471983 1.001227
1.603140 1.290671
