A_qso chisq
1.460433 1.217337
0.499486 1.098015
10.412251 1.450585
0.773228 1.216255
1.319889 0.832216
1.142890 1.218101
1.211195 1.209073
0.369944 0.941630
5.742600 1.224327
7.299995 2.568979
1.482651 1.091653
2.912666 1.243087
4.487324 1.084285
0.576409 1.057038
0.660809 1.181362
2.719163 1.379768
1.216483 1.266302
0.596227 1.497593
1.110375 1.285063
0.518387 0.973219
2.768356 1.311019
3.798430 1.134965
3.430726 1.256840
9.452053 1.594590
4.096520 1.250277
1.561861 0.986094
2.539790 0.903986
2.388107 1.160792
1.816460 1.378126
0.640981 1.152093
2.287047 0.819479
2.311341 4.283060
11.225255 1.151260
0.406032 1.226117
0.278854 0.963700
1.257069 0.827568
0.550634 1.097173
2.742374 4.226880
1.565982 0.930041
2.541770 1.108922
2.089394 0.914832
1.077423 1.890473
9.644232 2.620402
1.126589 0.877812
0.258891 1.077813
0.197222 1.083568
0.630092 1.121190
1.810643 0.774425
1.049100 1.266170
0.165666 0.922014
0.701391 1.322993
0.676475 1.123020
0.422730 0.962451
0.763360 1.373101
0.587176 0.996066
2.123380 0.988476
4.578610 3.773478
1.965060 1.240643
0.864399 1.026699
2.640390 1.619547
1.772363 0.813002
8.164917 7.949421
15.900953 1.098545
2.422193 0.854068
3.623280 0.754594
1.654904 0.968985
1.470405 1.320229
2.330086 1.521466
0.729075 0.935800
2.571472 1.143954
1.720731 1.726312
0.610999 1.078609
0.202765 0.894987
2.689854 1.033428
0.612046 1.143648
1.052629 1.007078
0.920516 2.283770
1.045426 0.863994
1.543989 1.094006
2.060221 1.684164
0.605547 1.046206
2.472858 0.992710
2.260231 2.920911
6.161584 0.570141
4.134122 1.354907
2.072744 1.464753
4.968051 0.889762
9.300389 9.318851
3.324247 0.595818
1.073652 0.820751
0.679061 1.493189
1.302082 1.149936
0.952850 1.269825
3.378970 5.634556
10.444251 1.059191
0.587157 1.659705
3.334276 1.097999
0.684437 1.030809
1.155488 1.055672
2.263816 0.884087
0.962575 0.849767
2.084191 0.903950
4.139408 1.713399
7.398035 0.806419
0.630258 0.920428
3.820556 1.213893
1.018764 1.360396
0.958801 0.810621
1.391946 1.189319
1.200194 1.296038
7.485342 1.013302
9.168578 0.752629
0.359889 1.874483
1.225136 0.857888
1.568651 0.939321
17.989216 0.960733
1.458491 1.253571
4.972537 1.291356
1.051613 1.241438
1.344026 0.880526
0.159455 1.152693
1.501787 1.212611
2.536313 1.008913
2.171465 1.360872
1.370445 1.124011
0.635284 0.854193
0.873430 0.987950
0.528736 0.994785
1.886565 0.904120
1.040195 1.012829
4.243983 1.000964
0.779899 1.141447
6.079809 8.149402
0.834498 1.279443
3.346883 1.094591
2.544692 1.129608
20.714805 0.368660
2.613135 1.602228
1.355208 1.457301
0.714397 0.908966
1.285961 0.990979
1.328209 2.071797
3.381367 0.983965
9.199823 0.735015
0.902099 1.064180
6.690958 1.525054
3.365326 3.326669
0.378970 0.988898
6.502253 1.293495
2.609695 1.507998
0.559717 1.413131
1.374346 0.936113
4.317243 0.625789
2.372333 1.214997
5.521076 2.466881
0.321863 1.033828
1.330330 1.064103
3.242201 2.039466
7.399931 0.854876
0.667393 0.976705
2.112756 1.426069
0.033406 1.005338
0.757562 0.983926
0.719154 1.076433
3.463099 0.793788
0.997842 1.135327
1.380074 1.108860
1.929697 0.754580
0.914835 1.109564
0.904386 0.954332
1.467357 1.525932
0.932126 1.208630
1.126032 2.110929
7.852435 0.677201
1.219260 0.831765
0.686585 0.958091
2.017077 0.790642
2.455991 0.956344
2.979429 1.148875
0.694886 1.044632
0.617303 1.238392
4.159054 0.860026
2.649429 1.501008
2.628249 0.879563
1.130439 1.160794
1.011084 1.703416
1.340214 1.149479
0.339342 2.257648
0.770653 1.179731
1.560601 0.801273
5.184167 1.385916
0.418321 1.577398
6.559511 0.606862
4.319029 1.217026
5.348671 0.707156
1.210752 0.952347
0.877701 1.010794
2.077737 0.796275
0.593221 1.105770
2.604818 1.228569
1.678435 1.331985
2.646341 1.157646
4.249788 2.852681
1.807322 1.396867
1.012688 0.889241
1.457650 0.988822
0.782734 1.462866
0.902994 1.009575
1.195627 1.037127
1.247619 1.080153
0.934071 0.956944
0.804861 1.021596
1.126763 1.379630
2.524306 1.002192
0.441462 1.591265
5.853913 1.802033
2.181458 0.991633
3.946614 1.102618
4.583295 1.877575
2.010657 1.188496
2.973143 1.100956
0.576937 1.601868
15.431807 0.994232
2.040817 0.826667
4.776874 0.959124
0.855622 0.794091
1.278404 0.859226
1.858561 0.884340
3.856635 0.819429
1.278165 1.120854
0.198534 0.966058
7.320455 1.270037
0.380141 1.220584
1.901316 1.029323
3.011647 1.255520
8.061579 1.546695
0.561845 1.149821
2.718790 0.792873
0.849244 0.910164
0.600033 1.020720
1.553982 0.909421
2.032979 1.122741
0.461446 1.508302
0.255475 0.964950
0.682481 1.073490
1.197808 0.868688
1.262172 1.024637
3.291727 0.731972
3.588626 1.477435
14.301353 3.340787
0.828403 1.154251
0.339518 1.136195
0.557671 1.740744
0.365783 1.039689
0.406715 1.059258
5.510699 1.105943
1.087111 0.931397
0.714432 1.044348
4.406455 1.085909
9.398377 0.641532
3.103667 3.054152
1.211279 1.015417
2.185032 0.830700
4.891549 0.826617
4.275331 0.855669
1.242580 0.988195
11.335595 0.612417
0.226163 1.121953
3.089523 1.111020
1.351982 0.872498
4.162832 1.052570
0.186890 1.177706
1.092044 0.856782
1.373848 0.858832
1.135900 0.901403
4.465045 0.918591
4.667983 2.009524
1.068336 0.993149
13.124090 0.559923
1.604168 2.154859
2.015738 1.347116
6.650028 0.976047
2.111168 1.607979
3.116437 1.310568
5.565707 1.331921
0.784900 0.963153
3.205385 1.522660
11.649282 1.062019
0.939605 1.176815
2.249535 1.157506
0.165288 0.959048
0.699827 0.881102
2.769557 1.651966
0.520564 0.882730
0.874368 0.833309
1.002271 1.253231
4.001780 0.952960
12.623273 0.934764
5.530279 1.309478
4.013751 0.862055
0.729821 1.430019
2.086824 3.368263
3.525615 0.800418
10.983911 1.591480
4.355247 1.226900
0.665780 1.028985
1.864625 1.575954
1.180257 1.524485
3.771524 0.946520
2.779346 0.835667
1.733773 1.168819
0.176436 0.933085
1.239245 1.111839
1.824620 1.135509
0.171440 1.114463
1.756587 1.411276
5.238253 1.287456
1.802667 0.915483
3.243011 0.750849
10.497013 0.702861
2.254346 1.921051
2.067572 1.282312
0.184144 1.174756
2.159725 1.294497
8.003596 0.523004
7.289189 1.558937
1.574658 0.797480
2.606174 1.203831
1.281942 1.220413
6.484316 1.111295
0.887574 1.103470
2.307814 1.769842
1.899483 2.318861
1.689570 1.762796
2.132170 0.944786
2.067186 0.809475
1.293863 1.432816
2.661142 2.590114
4.502109 1.494599
0.849823 1.429218
3.140894 2.332996
2.771228 0.989327
4.964313 2.668432
9.295167 1.147322
7.186286 2.249863
0.931385 1.585118
0.685471 1.750254
3.514375 0.671435
1.138734 0.947972
3.728985 1.554597
1.581799 1.926253
13.334185 0.555113
1.499385 0.932743
4.356427 0.922277
0.361664 1.045956
0.410188 1.200695
1.119379 1.174270
0.400490 1.249354
1.029294 0.914317
2.443783 0.994602
0.421447 1.115834
1.180855 0.974672
0.982290 1.347376
7.864950 0.837024
0.855769 1.134449
0.481255 1.653903
2.047797 0.969585
1.772433 1.183711
0.650395 0.939926
0.806655 1.099056
0.836679 0.798452
0.853176 1.225435
1.383341 0.864137
7.964214 3.293529
0.647090 1.181760
1.336643 0.968441
1.355080 1.049557
0.460972 1.169234
0.789580 1.212570
0.407844 1.144918
1.934862 1.206525
0.591189 1.209548
7.752064 0.914015
0.498522 1.084045
1.224937 1.016638
0.936803 0.994860
2.462883 1.356354
1.337084 1.030763
5.374501 1.409257
4.360221 3.611465
2.885790 1.101272
0.485326 0.892702
1.157742 1.199023
2.199649 1.281722
1.095977 1.303217
5.638839 0.619092
2.341952 0.988946
1.784181 0.946442
0.727539 1.558187
0.948256 0.909038
2.064811 2.347622
2.905618 1.177677
2.423277 9.345595
0.846362 1.109095
2.100839 0.950739
0.855830 1.207487
4.163832 1.393574
0.460457 1.139787
10.120579 2.187620
0.566103 1.367961
1.884851 1.900846
0.674226 1.017732
3.140061 1.350607
1.177421 1.110565
1.323790 1.122503
1.133412 1.395159
0.357466 0.976886
0.640020 0.982027
0.851790 0.929969
0.498598 1.289605
1.603631 1.241682
0.887031 1.829133
4.593988 0.760714
1.536700 1.009816
3.137676 0.788423
1.153099 0.917605
0.703350 1.058352
1.034458 1.444214
1.063285 1.761879
1.794428 0.947084
2.321497 1.048268
5.199841 0.668059
2.010752 1.100508
4.647439 0.807341
5.663759 1.502491
0.702598 0.994195
1.779100 1.027850
2.409665 0.897999
1.596741 2.062632
0.848076 0.861405
3.821973 1.465951
0.913779 1.607595
10.317452 0.952873
1.368063 1.004028
2.145476 0.787682
5.339379 1.011528
2.761253 0.853114
1.931039 1.347341
1.749223 0.961513
0.758194 0.857347
1.332399 0.874772
1.001503 1.016383
1.575078 1.830461
2.323111 1.602939
4.611391 0.929500
0.619410 0.938269
1.279723 1.085157
0.598918 1.979300
5.463202 1.982790
1.454104 2.479454
2.173434 1.809384
0.747682 1.241772
2.722092 1.075903
0.660974 1.234546
7.038598 0.994475
1.534065 0.977134
2.330240 2.098961
0.715125 1.058516
0.221697 1.227991
1.902111 0.819863
6.250849 0.920861
2.081035 1.364100
0.214459 1.027637
0.444495 1.234234
0.973312 0.928271
4.201962 0.959960
0.833003 1.001602
1.102764 1.223829
1.589933 0.885236
1.643071 1.140687
0.646972 1.847450
2.079245 0.941599
1.591897 1.186335
1.048016 1.280553
0.933755 1.018200
1.408690 0.975746
0.929446 0.933105
2.103960 1.078271
1.428732 0.940480
0.748170 0.988588
1.372029 1.295484
1.216982 1.432871
4.049944 1.283528
0.843726 0.919766
11.533949 3.496508
1.879089 0.919249
1.340049 1.894698
0.390421 1.369950
0.545022 1.214569
0.478731 1.207203
2.110450 0.887275
2.160441 1.682184
1.754170 1.024010
2.196992 0.829265
1.777069 1.016495
1.782659 1.321272
3.003883 0.971489
0.547220 0.965317
2.817243 1.916558
2.123445 1.348880
1.649772 1.050353
2.650493 2.286282
0.816172 1.600804
0.178489 1.206781
4.421663 1.466959
1.407590 1.160513
2.027480 1.013668
1.509673 1.054156
0.398677 1.621842
1.996213 0.988876
2.418928 0.870570
0.636148 1.021406
2.105119 1.303138
1.165941 1.223220
1.245535 1.332304
0.812346 1.182872
3.369102 0.915712
0.602404 1.091799
0.800706 1.126442
3.042104 0.992297
0.995774 0.919440
3.234160 1.225924
5.447838 0.575222
1.375142 1.090021
1.167755 1.216363
1.087326 1.182584
0.975165 1.537219
28.542537 1.693472
0.765142 0.894093
1.297878 1.180516
6.061821 2.409870
0.859762 1.121378
2.512984 0.805691
0.402040 1.027532
1.196521 1.084542
1.251444 1.085347
1.342200 1.242472
1.248937 1.119426
1.390241 0.896041
0.621361 0.890141
2.937988 0.965880
1.699762 1.085927
9.521281 0.975762
4.116766 1.793486
5.496534 0.934895
0.492662 1.200516
0.886513 1.343801
1.314696 1.018885
2.820776 1.194456
2.079532 1.275805
0.485198 1.089208
2.799076 0.890075
1.035560 1.115828
1.645889 0.980294
1.008713 1.398677
1.247551 1.146354
0.615182 1.019932
2.269269 0.910874
2.282028 3.891079
1.487443 1.290185
0.636725 1.491633
5.902045 0.836572
3.953579 1.367060
0.906964 0.888015
3.379192 1.173991
1.536171 1.680092
3.002699 1.040728
1.034724 0.969974
1.149916 1.182929
6.178084 5.970979
2.010902 1.395248
5.222626 0.981102
6.114981 2.963036
1.215025 1.200699
4.935781 1.136571
0.647071 0.957002
0.815174 0.830221
4.783671 2.163051
3.532951 0.709715
0.968812 1.151937
1.555498 1.379480
0.687933 1.005664
1.697789 1.206485
0.377169 1.030199
1.484241 1.062784
1.274561 1.241004
5.111154 3.347845
0.837738 1.188152
7.286330 1.036311
1.893529 0.896267
0.622593 1.377296
1.229158 0.911476
0.917072 1.114585
1.416736 0.811563
3.595258 0.897896
0.670830 1.293959
0.530027 2.061441
1.833280 0.861524
10.192930 0.711112
0.266478 1.062938
1.725084 1.350771
0.947483 1.084011
0.478529 1.013585
0.701228 1.080502
0.811621 1.127086
2.774649 0.870450
1.646804 1.529640
0.434145 1.054480
2.907077 1.324982
0.657435 1.106853
0.722248 1.086038
5.654663 1.946156
0.485310 1.364814
1.275142 1.715872
2.077269 1.181225
9.941758 3.393182
0.868950 2.222793
1.877534 0.874173
1.119964 1.411212
0.998379 0.863510
1.267798 1.093378
4.102567 1.066864
5.558448 0.617804
1.170320 0.867190
1.358822 0.858724
1.238228 1.160962
1.297844 1.025995
1.237424 0.903619
1.382178 1.393169
2.208529 1.071795
8.722622 2.655789
1.584193 1.700437
0.578956 1.007772
1.595048 1.219918
3.342924 1.641108
1.778105 0.773323
3.236891 0.891939
0.677118 1.088205
9.183391 1.145602
1.245085 1.329302
0.258220 0.941128
2.819627 1.277290
1.969427 0.853041
0.793197 1.135572
3.725719 1.514434
3.255001 1.385056
1.200136 0.855495
2.565417 1.078301
2.707426 1.402240
6.790210 0.626542
0.987395 0.998938
7.312715 4.454894
0.597898 1.349224
10.277420 1.445416
1.026745 0.960959
3.181342 1.064387
2.679462 0.848398
12.630578 0.857323
0.317226 1.992481
0.696791 1.680851
0.643767 0.918276
0.714011 1.113960
29.450068 4.320798
1.158523 0.872763
2.552839 0.885067
2.639436 2.523020
12.722768 2.822233
5.894523 1.567469
2.667655 1.181801
2.797426 0.821251
2.328211 0.995656
1.095484 0.902536
2.088383 1.127135
0.397208 1.358245
1.301631 0.889237
2.120163 0.858172
5.545282 0.833743
8.513103 0.714496
0.452155 1.704779
0.794920 1.113896
10.985113 1.174770
0.865904 1.087601
0.576901 1.062040
0.097297 1.119707
0.237586 1.298511
2.295924 0.948671
0.133639 1.136050
1.249514 1.152016
0.977959 2.055280
2.732981 2.256797
8.169017 0.705417
2.517754 0.945795
1.668395 1.858467
0.779715 1.353327
4.966835 3.143255
2.992725 1.337808
1.077162 1.216474
1.442408 1.111692
1.137379 1.255603
1.466460 0.981314
2.067709 0.923313
1.121497 0.829803
7.986421 1.835278
10.532054 1.052215
2.266686 1.191497
0.936148 0.957294
3.952311 1.683227
2.985450 1.145532
5.535222 1.007888
9.399686 1.027565
2.742715 2.107875
0.204606 0.916922
1.157177 0.977313
0.703073 1.176187
0.748160 1.094067
5.985735 1.671703
1.002476 1.310934
1.895164 1.303313
2.242691 0.902302
0.637356 1.162350
0.736407 2.064330
2.831558 0.852241
1.126366 1.005149
1.560313 1.537316
2.653576 1.040668
4.285931 1.085754
0.048023 0.982176
9.971981 1.057502
4.956274 2.373866
4.024283 0.684070
2.858812 1.115200
2.382862 2.329943
0.811387 0.901845
0.917566 1.874526
1.952890 1.682652
1.064158 1.019145
1.810252 0.870498
0.433847 1.282789
1.506936 1.244874
0.669934 1.057931
10.062573 1.358588
3.513917 1.451861
1.058547 0.903097
0.608527 1.117806
1.676641 1.015637
0.110598 1.008605
3.660751 0.869668
1.734763 1.071604
1.799364 0.992146
0.827446 1.802421
0.802236 0.953405
0.563031 0.920740
1.262771 2.004635
2.677221 1.015673
1.456586 0.984138
6.990682 2.242979
1.271142 0.972180
0.996968 1.638448
1.305886 1.580990
0.477864 1.098081
1.517385 1.141354
1.172955 1.083664
1.480021 1.081781
1.271001 1.158761
0.533003 1.080416
1.868933 0.954256
0.784054 1.182678
4.495356 0.870879
0.828750 0.887932
12.810400 2.545604
1.952250 1.120744
2.176437 0.762670
3.547650 1.226645
13.216586 0.640884
1.739936 1.260026
0.796330 1.203536
7.407233 1.529640
2.504970 1.288005
0.761440 1.219008
1.136353 0.811963
2.266704 1.070140
2.788103 1.394576
1.675608 1.020980
8.186913 1.455176
1.100268 1.026641
0.615458 1.103043
0.614623 1.593861
3.744409 1.071303
22.742700 1.391833
0.645107 1.181280
0.858753 0.919516
0.261706 0.873840
2.134748 0.966555
2.779677 1.433162
1.688899 1.433241
2.709397 1.595204
3.448032 0.699055
0.939084 1.028398
5.914453 0.859445
0.954405 1.118575
0.174109 1.156374
2.050691 1.010486
3.594836 0.832632
1.777580 0.953931
0.616758 1.021988
1.278542 1.011789
6.144569 0.670547
0.925187 1.161799
1.764122 0.897892
14.721991 2.437211
1.092619 1.264900
3.426152 0.781052
1.019510 1.015850
2.145057 0.915431
2.228465 1.259159
0.748462 0.999957
0.890248 1.256028
1.108069 0.932025
2.736752 1.269287
1.443078 0.928344
1.629927 0.994540
6.950256 1.384463
1.964569 1.242730
2.555698 1.204646
2.265848 1.144986
2.541815 0.903944
1.359196 0.920396
5.192456 1.157311
1.699757 1.070747
2.964185 1.285876
2.207487 1.160239
2.031074 1.052301
0.203478 1.267376
0.883741 1.617422
0.792162 0.943048
1.857589 2.160023
0.736810 0.989914
9.424027 1.196368
0.833882 0.996132
1.719443 0.952953
1.548813 1.315655
1.167010 0.855329
0.647205 0.902333
4.917552 1.369433
3.801824 1.652982
1.925128 0.853453
1.084915 1.299689
2.263209 2.603088
0.778126 0.937452
2.170916 1.024678
8.906139 1.241368
0.712996 1.635347
1.521639 0.839217
15.944481 1.786876
2.727867 0.941393
2.025551 1.590448
17.056754 0.450784
1.214223 0.746984
1.135794 1.110780
2.452519 1.207535
0.772686 1.430923
1.585232 1.434989
1.282156 1.126246
2.512809 1.004147
5.726893 1.357921
2.095188 0.967858
1.308808 1.200087
1.426744 1.585003
2.209318 0.905604
0.654956 1.137424
0.689583 0.913954
2.292061 2.295998
0.972233 1.284704
2.661760 1.488824
1.167141 0.885487
1.455578 1.083434
3.693973 1.756674
4.538240 1.949130
1.263817 1.410425
0.535274 0.938571
0.475526 0.869592
2.559185 1.915176
1.918696 1.508743
4.851522 1.102714
0.461915 1.792783
1.385335 1.140131
3.774153 2.071121
0.746056 0.924117
1.444619 1.182835
2.323473 2.625459
0.844629 1.070312
1.366587 1.130860
1.283001 1.038368
1.192191 1.430670
3.106577 0.816130
0.196574 1.204850
1.468141 0.963015
2.898761 0.793054
1.327957 1.130076
2.547834 1.665727
0.691930 0.963245
0.612515 1.158168
2.358288 0.908533
7.029148 1.088139
1.716476 1.294250
0.536985 1.469750
0.664608 1.658386
13.833794 1.197361
4.147964 4.305029
0.774079 1.121160
2.335112 1.015114
0.923583 0.857765
7.866539 0.562164
1.352305 1.011825
1.263262 2.758385
0.296824 1.421891
1.622248 0.882146
1.149832 1.076570
0.591873 1.154981
2.466377 1.217991
1.410554 1.554925
1.002627 1.760340
0.488615 1.535410
1.584193 0.905694
21.192413 6.271543
1.004191 1.093708
0.829648 1.692461
0.298241 0.962912
0.469012 1.184038
1.396611 1.131641
4.881079 0.737393
5.245113 1.254712
6.220043 1.871387
1.924090 1.091607
2.532893 1.467077
1.073107 1.218768
0.966874 1.217293
8.368871 0.846081
4.329581 1.169280
2.309817 1.794609
0.972097 1.032034
1.183370 0.935555
3.732133 0.892212
1.941178 1.433978
5.807171 1.081713
1.346658 1.786605
1.334967 0.871586
7.369167 0.496999
2.247164 0.914794
4.926613 1.357967
0.761717 1.340096
3.898623 0.599397
3.570792 0.767421
2.438569 1.134236
2.727079 1.403696
1.107111 1.179709
0.323597 1.139037
0.732764 1.125051
0.771397 1.147493
5.153535 1.130569
2.284953 1.387427
1.588312 0.907255
1.690140 1.874941
1.403842 1.012001
0.230517 0.963537
2.077023 0.852375
5.770371 0.867523
2.298729 1.244301
1.000152 1.024912
9.252442 3.415423
6.806251 1.454226
1.868924 0.992412
2.143101 2.015810
11.840831 0.438975
10.019601 0.563055
1.205637 1.268991
0.964489 1.161411
0.481596 1.088793
1.811862 1.988449
0.892684 1.064266
1.071024 1.044534
2.524130 1.117000
0.670764 1.647141
0.488812 0.936744
0.450852 1.225180
4.527471 0.836093
0.912702 0.962595
1.540499 1.803028
1.084149 0.848077
2.154940 1.031147
1.401108 1.117349
0.815708 1.392600
1.278492 1.418078
4.587276 0.826499
4.274795 1.066381
5.072880 2.536283
4.343662 1.045474
0.120775 0.903195
1.283311 1.698426
3.924498 0.838192
3.276326 2.513060
2.055321 0.722809
0.710043 1.008440
2.588459 2.416085
11.013053 1.436725
0.854567 0.934166
4.376793 0.833695
1.041951 1.114233
0.617805 0.996048
1.166708 1.184185
1.922323 0.958321
1.219719 1.105792
1.532858 1.014703
1.517257 1.365761
0.869923 0.889328
0.473738 0.960272
0.999904 1.203592
2.919650 1.126651
1.470779 1.634107
0.311300 1.161693
1.703945 1.059613
3.941001 1.816755
1.535942 1.963806
1.468612 1.366409
0.976702 1.088380
2.772855 0.891714
7.630361 2.577205
2.184273 2.824783
6.419383 0.675877
0.448528 1.310968
3.507178 2.991330
2.316968 1.383963
1.543742 1.512446
0.549531 4.642359
0.927508 0.924084
0.474276 1.185925
1.449299 1.348234
2.927575 2.920702
2.928026 0.930764
0.679468 1.455390
1.747565 1.367654
1.199922 1.072512
0.968215 0.976628
2.440301 1.347080
2.076368 1.118108
14.292569 3.949197
1.945762 1.035854
1.311080 1.938008
0.995818 1.128533
0.462664 0.964174
1.007061 1.965299
2.913795 5.792257
0.853963 1.454469
5.513030 1.050827
3.112891 0.753516
3.053177 1.078454
1.610231 1.132943
2.158895 1.291836
0.834974 1.384328
1.221756 1.579026
0.233849 1.013687
1.066461 1.006637
1.088574 1.357646
0.931962 1.633546
3.717514 4.258320
0.979798 1.506173
0.554651 0.962595
1.491563 0.978524
0.742131 1.893179
0.830714 1.113088
0.939765 1.022770
2.658493 2.056397
1.030097 1.096378
4.426604 1.089962
1.347712 1.431231
0.270183 1.224540
1.428359 2.111528
0.968363 0.824713
3.657038 0.914649
0.834261 0.987213
14.417690 4.532296
0.803578 0.912344
2.105521 1.080831
8.979532 2.321402
2.367928 0.938841
1.238745 2.540809
4.091947 0.670301
0.513122 0.948399
1.024494 1.499431
5.943620 1.873540
2.042783 1.662556
2.751658 1.151143
5.099673 1.975138
2.335193 1.294260
1.208268 1.683644
1.040221 0.989092
1.569891 1.033552
6.802031 0.671317
1.640877 1.500223
0.790453 1.231749
0.893152 0.905458
2.267888 0.919704
6.488928 1.340192
0.616309 0.932246
8.042179 1.895966
3.120345 1.650025
12.256583 0.410361
1.578166 0.993365
2.110483 2.725041
1.080922 0.998458
1.963636 2.043449
1.697365 0.838553
2.349383 0.800003
2.101058 0.819966
1.039861 1.295878
2.019011 1.678556
2.209001 1.306119
3.501771 2.870146
1.109252 0.994311
0.623511 0.995839
1.084581 1.096880
4.927783 1.435783
5.297671 1.032630
1.116406 0.950167
2.449027 0.843182
9.036935 0.584944
1.213322 1.500074
0.414074 0.867951
1.233387 0.921564
1.152090 0.802675
3.832481 1.109637
1.044280 0.962045
0.728189 1.672362
0.973967 1.059454
1.598760 0.881566
0.739779 1.393728
2.950939 1.119806
3.443605 1.857351
2.862773 0.790872
1.416844 1.577455
3.002641 3.164015
1.795577 1.183688
2.674108 1.318125
0.696911 1.110135
1.322554 1.012115
0.476954 1.113246
1.736772 0.807802
3.627609 1.124607
1.135503 0.938063
7.403859 1.590102
1.502047 1.185813
0.760281 0.952979
4.388508 0.538881
2.232269 1.484622
3.452580 1.652556
3.284664 0.987766
0.356703 1.036251
14.206615 4.989820
2.545911 1.005611
3.494695 1.063796
0.906275 1.365130
7.704454 0.569141
2.270629 1.286609
3.150615 1.533548
2.084014 0.892653
2.534142 0.970624
1.132227 1.828133
1.014661 1.215201
3.913079 0.719719
1.231196 1.076402
1.511379 0.877772
1.605604 1.226630
1.646679 1.635625
3.160296 3.292272
4.453598 1.057417
1.343241 1.157130
0.753490 1.163878
1.540562 1.026055
0.686248 1.180558
0.630490 1.186831
2.788808 1.780457
2.080689 1.484390
1.346403 1.049829
2.297191 1.759725
0.182276 0.979698
1.766139 0.986809
8.671528 1.585219
1.713802 1.141684
1.185943 1.567290
1.435969 0.853715
0.979981 1.231769
0.948678 1.397237
1.392674 1.022407
0.397769 1.303041
1.749826 1.031634
0.261714 1.298821
0.600577 0.978787
1.895314 0.741466
1.317316 1.226050
0.932564 1.321969
2.904790 0.982830
0.848322 1.171017
1.747374 0.798443
1.786918 1.205925
0.379401 1.185146
1.693611 1.344409
3.444686 0.693953
5.470213 1.043331
1.846023 0.971843
4.725980 1.373736
5.360244 1.091057
1.212410 1.016571
0.641825 1.294865
2.859990 0.924477
0.947849 0.955829
0.865577 1.509822
0.871752 1.066082
2.320120 1.249656
2.575149 1.132484
0.110668 0.929790
0.743273 0.947038
1.151419 1.516646
0.636133 1.106108
2.304104 1.279694
0.596223 0.775052
1.179896 0.889048
3.847790 2.270993
8.243322 0.758674
3.277140 1.064267
1.986626 0.884215
2.100990 1.222479
0.786506 1.068605
1.830187 1.499226
2.140879 1.095604
5.954068 0.722284
1.078636 1.286071
2.687002 0.870316
7.095468 1.760321
2.424430 0.946524
1.015275 1.070876
0.207308 0.922426
4.540653 0.605675
0.679560 1.100149
5.683030 1.767706
2.889363 0.777589
4.152184 1.192222
1.114911 1.135814
1.833876 1.152130
2.231363 0.965972
0.660231 1.078188
5.719504 0.666310
0.560977 2.024016
37.725325 3.163113
1.997115 1.294101
0.669997 1.087272
1.118047 1.138875
4.501214 0.726411
0.429961 1.204491
0.617897 0.924745
3.342381 1.169100
0.727824 1.022959
2.306929 0.895533
0.461151 1.120614
1.150936 1.010852
0.812064 0.897839
0.849001 1.072849
0.269273 0.854439
2.666154 1.381105
1.824103 0.875440
0.659044 1.121881
0.907493 1.400273
0.762525 0.986858
6.322025 0.778226
1.006279 2.000107
0.681324 0.872769
19.123447 2.063477
5.930220 0.892622
1.552746 1.057502
2.037722 1.427905
0.814142 0.885753
0.715949 0.907671
1.034998 0.899101
1.010064 1.521345
22.294294 0.647687
2.213296 1.176477
1.787461 1.911426
0.701697 0.931932
1.799556 2.063127
1.370002 1.012363
3.221541 0.862139
2.859610 1.279516
0.265153 1.219705
1.323376 2.005091
0.322385 1.082716
0.912354 1.217992
4.074747 1.227319
1.270687 1.391258
0.870774 0.825206
1.310189 1.849229
0.656635 1.598150
0.880027 1.075299
0.248572 1.192426
0.321781 0.879869
0.218294 0.915720
1.099379 1.349038
0.978887 1.172743
25.760816 2.155187
1.294177 1.175165
2.781396 1.360559
1.499364 0.767265
2.671019 0.682298
0.844771 1.265401
4.126060 1.151008
1.390942 0.773663
2.886728 1.190766
1.403160 1.350960
1.826992 0.870346
3.576979 0.703090
1.691972 0.868095
2.814815 0.903598
3.254340 1.243254
7.045301 0.702921
2.678117 1.008245
0.888979 0.918185
0.563253 1.237321
6.439991 0.814581
0.082205 0.890493
3.866414 3.858855
0.394991 1.444132
1.008175 1.249692
0.591314 1.839250
0.622311 0.981190
0.649150 1.046920
2.526783 1.867071
1.339951 0.973704
5.515822 0.663183
0.570872 0.898153
0.839264 1.368785
0.809631 2.311739
5.726692 1.563073
1.621114 1.160116
1.570589 1.542877
4.366214 0.826154
0.781943 1.091147
1.949206 2.236912
8.137777 5.354025
1.414394 1.119136
2.353402 1.011934
0.290973 0.916906
1.572291 1.223075
0.805747 0.967341
0.593150 1.404616
1.469739 0.924228
1.708395 1.381248
5.149303 1.214653
7.236451 1.283062
2.136230 1.637171
2.257213 0.732394
1.275644 0.969887
1.620756 1.018884
4.844080 0.997523
2.399103 0.939187
2.441820 0.942899
2.147694 1.374085
0.913146 0.966683
6.642470 0.821690
6.998797 1.289355
1.217874 1.215123
0.997960 1.738453
1.141433 1.016101
0.810131 0.816409
5.724955 0.818138
1.580071 1.152496
4.323270 1.526438
1.771424 1.029118
0.613068 1.235727
0.996728 0.931187
5.494395 0.902900
5.240087 1.661465
4.243621 0.707137
0.427895 1.510039
0.107731 1.060158
0.708679 1.154136
1.877738 0.987111
1.479665 1.250775
3.522840 1.204944
0.852256 1.308153
12.458049 1.025446
1.600572 1.296151
